* Measurement data measured by REW V5.20.9
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Dated: 3.10.2022 17:55:54
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Measurement: TR-X00 PH Left AVG Tiukka
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz)	SPL(dB)
8281.494813	85.405
8281.861024	85.401
8282.227235	85.397
8282.593446	85.392
8282.959657	85.388
8283.325868	85.384
8283.692079	85.379
8284.058290	85.375
8284.424501	85.371
8284.790712	85.366
8285.156923	85.362
8285.523134	85.358
8285.889345	85.353
8286.255556	85.349
8286.621766	85.345
8286.987977	85.340
8287.354188	85.336
8287.720399	85.331
8288.086610	85.327
8288.452821	85.322
8288.819032	85.318
8289.185243	85.313
8289.551454	85.309
8289.917665	85.304
8290.283876	85.300
8290.650087	85.295
8291.016298	85.291
8291.382509	85.286
8291.748720	85.282
8292.114931	85.277
8292.481142	85.273
8292.847353	85.268
8293.213564	85.263
8293.579775	85.259
8293.945986	85.254
8294.312197	85.250
8294.678408	85.245
8295.044619	85.240
8295.410830	85.236
8295.777041	85.231
8296.143252	85.226
8296.509463	85.222
8296.875674	85.217
8297.241885	85.212
8297.608095	85.208
8297.974306	85.203
8298.340517	85.198
8298.706728	85.193
8299.072939	85.189
8299.439150	85.184
8299.805361	85.179
8300.171572	85.174
8300.537783	85.169
8300.903994	85.165
8301.270205	85.160
8301.636416	85.155
8302.002627	85.150
8302.368838	85.145
8302.735049	85.140
8303.101260	85.135
8303.467471	85.131
8303.833682	85.126
8304.199893	85.121
8304.566104	85.116
8304.932315	85.111
8305.298526	85.106
8305.664737	85.101
8306.030948	85.096
8306.397159	85.091
8306.763370	85.086
8307.129581	85.081
8307.495792	85.076
8307.862003	85.071
8308.228214	85.066
8308.594425	85.061
8308.960635	85.056
8309.326846	85.051
8309.693057	85.046
8310.059268	85.041
8310.425479	85.036
8310.791690	85.031
8311.157901	85.026
8311.524112	85.021
8311.890323	85.016
8312.256534	85.010
8312.622745	85.005
8312.988956	85.000
8313.355167	84.995
8313.721378	84.990
8314.087589	84.985
8314.453800	84.979
8314.820011	84.974
8315.186222	84.969
8315.552433	84.964
8315.918644	84.959
8316.284855	84.953
8316.651066	84.948
8317.017277	84.943
8317.383488	84.938
8317.749699	84.933
8318.115910	84.927
8318.482121	84.922
8318.848332	84.917
8319.214543	84.911
8319.580754	84.906
8319.946965	84.901
8320.313175	84.895
8320.679386	84.890
8321.045597	84.885
8321.411808	84.879
8321.778019	84.874
8322.144230	84.869
8322.510441	84.863
8322.876652	84.858
8323.242863	84.853
8323.609074	84.847
8323.975285	84.842
8324.341496	84.836
8324.707707	84.831
8325.073918	84.825
8325.440129	84.820
8325.806340	84.815
8326.172551	84.809
8326.538762	84.804
8326.904973	84.798
8327.271184	84.793
8327.637395	84.787
8328.003606	84.782
8328.369817	84.776
8328.736028	84.771
8329.102239	84.765
8329.468450	84.760
8329.834661	84.754
8330.200872	84.749
8330.567083	84.743
8330.933294	84.737
8331.299504	84.732
8331.665715	84.726
8332.031926	84.721
8332.398137	84.715
8332.764348	84.710
8333.130559	84.704
8333.496770	84.698
8333.862981	84.693
8334.229192	84.687
8334.595403	84.681
8334.961614	84.676
8335.327825	84.670
8335.694036	84.665
8336.060247	84.659
8336.426458	84.653
8336.792669	84.648
8337.158880	84.642
8337.525091	84.636
8337.891302	84.630
8338.257513	84.625
8338.623724	84.619
8338.989935	84.613
8339.356146	84.608
8339.722357	84.602
8340.088568	84.596
8340.454779	84.590
8340.820990	84.585
8341.187201	84.579
8341.553412	84.573
8341.919623	84.567
8342.285834	84.562
8342.652044	84.556
8343.018255	84.550
8343.384466	84.544
8343.750677	84.538
8344.116888	84.533
8344.483099	84.527
8344.849310	84.521
8345.215521	84.515
8345.581732	84.509
8345.947943	84.503
8346.314154	84.498
8346.680365	84.492
8347.046576	84.486
8347.412787	84.480
8347.778998	84.474
8348.145209	84.468
8348.511420	84.462
8348.877631	84.456
8349.243842	84.451
8349.610053	84.445
8349.976264	84.439
8350.342475	84.433
8350.708686	84.427
8351.074897	84.421
8351.441108	84.415
8351.807319	84.409
8352.173530	84.403
8352.539741	84.397
8352.905952	84.391
8353.272163	84.385
8353.638373	84.379
8354.004584	84.374
8354.370795	84.368
8354.737006	84.362
8355.103217	84.356
8355.469428	84.350
8355.835639	84.344
8356.201850	84.338
8356.568061	84.332
8356.934272	84.326
8357.300483	84.320
8357.666694	84.314
8358.032905	84.308
8358.399116	84.302
8358.765327	84.296
8359.131538	84.290
8359.497749	84.284
8359.863960	84.278
8360.230171	84.272
8360.596382	84.266
8360.962593	84.260
8361.328804	84.254
8361.695015	84.247
8362.061226	84.241
8362.427437	84.235
8362.793648	84.229
8363.159859	84.223
8363.526070	84.217
8363.892281	84.211
8364.258492	84.205
8364.624703	84.199
8364.990913	84.193
8365.357124	84.187
8365.723335	84.181
8366.089546	84.175
8366.455757	84.169
8366.821968	84.163
8367.188179	84.157
8367.554390	84.150
8367.920601	84.144
8368.286812	84.138
8368.653023	84.132
8369.019234	84.126
8369.385445	84.120
8369.751656	84.114
8370.117867	84.108
8370.484078	84.102
8370.850289	84.096
8371.216500	84.089
8371.582711	84.083
8371.948922	84.077
8372.315133	84.071
8372.681344	84.065
8373.047555	84.059
8373.413766	84.053
8373.779977	84.047
8374.146188	84.041
8374.512399	84.034
8374.878610	84.028
8375.244821	84.022
8375.611032	84.016
8375.977242	84.010
8376.343453	84.004
8376.709664	83.998
8377.075875	83.992
8377.442086	83.985
8377.808297	83.979
8378.174508	83.973
8378.540719	83.967
8378.906930	83.961
8379.273141	83.955
8379.639352	83.949
8380.005563	83.943
8380.371774	83.936
8380.737985	83.930
8381.104196	83.924
8381.470407	83.918
8381.836618	83.912
8382.202829	83.906
8382.569040	83.900
8382.935251	83.894
8383.301462	83.887
8383.667673	83.881
8384.033884	83.875
8384.400095	83.869
8384.766306	83.863
8385.132517	83.857
8385.498728	83.851
8385.864939	83.845
8386.231150	83.839
8386.597361	83.832
8386.963572	83.826
8387.329782	83.820
8387.695993	83.814
8388.062204	83.808
8388.428415	83.802
8388.794626	83.796
8389.160837	83.790
8389.527048	83.784
8389.893259	83.777
8390.259470	83.771
8390.625681	83.765
8390.991892	83.759
8391.358103	83.753
8391.724314	83.747
8392.090525	83.741
8392.456736	83.735
8392.822947	83.729
8393.189158	83.723
8393.555369	83.717
8393.921580	83.711
8394.287791	83.705
8394.654002	83.698
8395.020213	83.692
8395.386424	83.686
8395.752635	83.680
8396.118846	83.674
8396.485057	83.668
8396.851268	83.662
8397.217479	83.656
8397.583690	83.650
8397.949901	83.644
8398.316112	83.638
8398.682322	83.632
8399.048533	83.626
8399.414744	83.620
8399.780955	83.614
8400.147166	83.608
8400.513377	83.602
8400.879588	83.596
8401.245799	83.590
8401.612010	83.584
8401.978221	83.578
8402.344432	83.572
8402.710643	83.566
8403.076854	83.560
8403.443065	83.554
8403.809276	83.548
8404.175487	83.542
8404.541698	83.536
8404.907909	83.531
8405.274120	83.525
8405.640331	83.519
8406.006542	83.513
8406.372753	83.507
8406.738964	83.501
8407.105175	83.495
8407.471386	83.489
8407.837597	83.483
8408.203808	83.477
8408.570019	83.472
8408.936230	83.466
8409.302441	83.460
8409.668651	83.454
8410.034862	83.448
8410.401073	83.442
8410.767284	83.436
8411.133495	83.431
8411.499706	83.425
8411.865917	83.419
8412.232128	83.413
8412.598339	83.407
8412.964550	83.402
8413.330761	83.396
8413.696972	83.390
8414.063183	83.384
8414.429394	83.379
8414.795605	83.373
8415.161816	83.367
8415.528027	83.361
8415.894238	83.356
8416.260449	83.350
8416.626660	83.344
8416.992871	83.339
8417.359082	83.333
8417.725293	83.327
8418.091504	83.321
8418.457715	83.316
8418.823926	83.310
8419.190137	83.305
8419.556348	83.299
8419.922559	83.293
8420.288770	83.288
8420.654981	83.282
8421.021191	83.276
8421.387402	83.271
8421.753613	83.265
8422.119824	83.260
8422.486035	83.254
8422.852246	83.249
8423.218457	83.243
8423.584668	83.238
8423.950879	83.232
8424.317090	83.227
8424.683301	83.221
8425.049512	83.216
8425.415723	83.210
8425.781934	83.205
8426.148145	83.199
8426.514356	83.194
8426.880567	83.188
8427.246778	83.183
8427.612989	83.177
8427.979200	83.172
8428.345411	83.167
8428.711622	83.161
8429.077833	83.156
8429.444044	83.151
8429.810255	83.145
8430.176466	83.140
8430.542677	83.135
8430.908888	83.129
8431.275099	83.124
8431.641310	83.119
8432.007520	83.113
8432.373731	83.108
8432.739942	83.103
8433.106153	83.098
8433.472364	83.093
8433.838575	83.087
8434.204786	83.082
8434.570997	83.077
8434.937208	83.072
8435.303419	83.067
8435.669630	83.061
8436.035841	83.056
8436.402052	83.051
8436.768263	83.046
8437.134474	83.041
8437.500685	83.036
8437.866896	83.031
8438.233107	83.026
8438.599318	83.021
8438.965529	83.016
8439.331740	83.011
8439.697951	83.006
8440.064162	83.001
8440.430373	82.996
8440.796584	82.991
8441.162795	82.986
8441.529006	82.981
8441.895217	82.976
8442.261428	82.971
8442.627639	82.966
8442.993850	82.962
8443.360060	82.957
8443.726271	82.952
8444.092482	82.947
8444.458693	82.942
8444.824904	82.937
8445.191115	82.933
8445.557326	82.928
8445.923537	82.923
8446.289748	82.918
8446.655959	82.914
8447.022170	82.909
8447.388381	82.904
8447.754592	82.900
8448.120803	82.895
8448.487014	82.890
8448.853225	82.886
8449.219436	82.881
8449.585647	82.877
8449.951858	82.872
8450.318069	82.867
8450.684280	82.863
8451.050491	82.858
8451.416702	82.854
8451.782913	82.849
8452.149124	82.845
8452.515335	82.840
8452.881546	82.836
8453.247757	82.832
8453.613968	82.827
8453.980179	82.823
8454.346390	82.818
8454.712600	82.814
8455.078811	82.810
8455.445022	82.805
8455.811233	82.801
8456.177444	82.797
8456.543655	82.793
8456.909866	82.788
8457.276077	82.784
8457.642288	82.780
8458.008499	82.776
8458.374710	82.772
8458.740921	82.767
8459.107132	82.763
8459.473343	82.759
8459.839554	82.755
8460.205765	82.751
8460.571976	82.747
8460.938187	82.743
8461.304398	82.739
8461.670609	82.735
8462.036820	82.731
8462.403031	82.727
8462.769242	82.723
8463.135453	82.719
8463.501664	82.715
8463.867875	82.711
8464.234086	82.707
8464.600297	82.703
8464.966508	82.699
8465.332719	82.696
8465.698929	82.692
8466.065140	82.688
8466.431351	82.684
8466.797562	82.680
8467.163773	82.677
8467.529984	82.673
8467.896195	82.669
8468.262406	82.666
8468.628617	82.662
8468.994828	82.658
8469.361039	82.655
8469.727250	82.651
8470.093461	82.648
8470.459672	82.644
8470.825883	82.640
8471.192094	82.637
8471.558305	82.633
8471.924516	82.630
8472.290727	82.626
8472.656938	82.623
8473.023149	82.620
8473.389360	82.616
8473.755571	82.613
8474.121782	82.609
8474.487993	82.606
8474.854204	82.603
8475.220415	82.600
8475.586626	82.596
8475.952837	82.593
8476.319048	82.590
8476.685259	82.587
8477.051469	82.583
8477.417680	82.580
8477.783891	82.577
8478.150102	82.574
8478.516313	82.571
8478.882524	82.568
8479.248735	82.565
8479.614946	82.562
8479.981157	82.558
8480.347368	82.555
8480.713579	82.552
8481.079790	82.550
8481.446001	82.547
8481.812212	82.544
8482.178423	82.541
8482.544634	82.538
8482.910845	82.535
8483.277056	82.532
8483.643267	82.529
8484.009478	82.526
8484.375689	82.524
8484.741900	82.521
8485.108111	82.518
8485.474322	82.515
8485.840533	82.513
8486.206744	82.510
8486.572955	82.507
8486.939166	82.505
8487.305377	82.502
8487.671588	82.500
8488.037798	82.497
8488.404009	82.495
8488.770220	82.492
8489.136431	82.489
8489.502642	82.487
8489.868853	82.485
8490.235064	82.482
8490.601275	82.480
8490.967486	82.477
8491.333697	82.475
8491.699908	82.473
8492.066119	82.470
8492.432330	82.468
8492.798541	82.466
8493.164752	82.463
8493.530963	82.461
8493.897174	82.459
8494.263385	82.457
8494.629596	82.455
8494.995807	82.452
8495.362018	82.450
8495.728229	82.448
8496.094440	82.446
8496.460651	82.444
8496.826862	82.442
8497.193073	82.440
8497.559284	82.438
8497.925495	82.436
8498.291706	82.434
8498.657917	82.432
8499.024128	82.430
8499.390338	82.428
8499.756549	82.426
8500.122760	82.424
8500.488971	82.423
8500.855182	82.421
8501.221393	82.419
8501.587604	82.417
8501.953815	82.416
8502.320026	82.414
8502.686237	82.412
8503.052448	82.410
8503.418659	82.409
8503.784870	82.407
8504.151081	82.406
8504.517292	82.404
8504.883503	82.402
8505.249714	82.401
8505.615925	82.399
8505.982136	82.398
8506.348347	82.396
8506.714558	82.395
8507.080769	82.394
8507.446980	82.392
8507.813191	82.391
8508.179402	82.389
8508.545613	82.388
8508.911824	82.387
8509.278035	82.385
8509.644246	82.384
8510.010457	82.383
8510.376667	82.382
8510.742878	82.380
8511.109089	82.379
8511.475300	82.378
8511.841511	82.377
8512.207722	82.376
8512.573933	82.375
8512.940144	82.374
8513.306355	82.373
8513.672566	82.372
8514.038777	82.371
8514.404988	82.370
8514.771199	82.369
8515.137410	82.368
8515.503621	82.367
8515.869832	82.366
8516.236043	82.365
8516.602254	82.364
8516.968465	82.363
8517.334676	82.362
8517.700887	82.362
8518.067098	82.361
8518.433309	82.360
8518.799520	82.359
8519.165731	82.359
8519.531942	82.358
8519.898153	82.357
8520.264364	82.357
8520.630575	82.356
8520.996786	82.355
8521.362997	82.355
8521.729207	82.354
8522.095418	82.354
8522.461629	82.353
8522.827840	82.353
8523.194051	82.352
8523.560262	82.352
8523.926473	82.351
8524.292684	82.351
8524.658895	82.350
8525.025106	82.350
8525.391317	82.350
8525.757528	82.349
8526.123739	82.349
8526.489950	82.349
8526.856161	82.349
8527.222372	82.348
8527.588583	82.348
8527.954794	82.348
8528.321005	82.348
8528.687216	82.348
8529.053427	82.347
8529.419638	82.347
8529.785849	82.347
8530.152060	82.347
8530.518271	82.347
8530.884482	82.347
8531.250693	82.347
8531.616904	82.347
8531.983115	82.347
8532.349326	82.347
8532.715537	82.347
8533.081747	82.347
8533.447958	82.347
8533.814169	82.347
8534.180380	82.348
8534.546591	82.348
8534.912802	82.348
8535.279013	82.348
8535.645224	82.348
8536.011435	82.349
8536.377646	82.349
8536.743857	82.349
8537.110068	82.349
8537.476279	82.350
8537.842490	82.350
8538.208701	82.351
8538.574912	82.351
8538.941123	82.351
8539.307334	82.352
8539.673545	82.352
8540.039756	82.353
8540.405967	82.353
8540.772178	82.354
8541.138389	82.354
8541.504600	82.355
8541.870811	82.355
8542.237022	82.356
8542.603233	82.356
8542.969444	82.357
8543.335655	82.358
8543.701866	82.358
8544.068076	82.359
8544.434287	82.360
8544.800498	82.360
8545.166709	82.361
8545.532920	82.362
8545.899131	82.363
8546.265342	82.363
8546.631553	82.364
8546.997764	82.365
8547.363975	82.366
8547.730186	82.367
8548.096397	82.368
8548.462608	82.368
8548.828819	82.369
8549.195030	82.370
8549.561241	82.371
8549.927452	82.372
8550.293663	82.373
8550.659874	82.374
8551.026085	82.375
8551.392296	82.376
8551.758507	82.377
8552.124718	82.378
8552.490929	82.379
8552.857140	82.381
8553.223351	82.382
8553.589562	82.383
8553.955773	82.384
8554.321984	82.385
8554.688195	82.386
8555.054406	82.388
8555.420616	82.389
8555.786827	82.390
8556.153038	82.391
8556.519249	82.393
8556.885460	82.394
8557.251671	82.395
8557.617882	82.396
8557.984093	82.398
8558.350304	82.399
8558.716515	82.401
8559.082726	82.402
8559.448937	82.403
8559.815148	82.405
8560.181359	82.406
8560.547570	82.408
8560.913781	82.409
8561.279992	82.411
8561.646203	82.412
8562.012414	82.414
8562.378625	82.415
8562.744836	82.417
8563.111047	82.418
8563.477258	82.420
8563.843469	82.421
8564.209680	82.423
8564.575891	82.425
8564.942102	82.426
8565.308313	82.428
8565.674524	82.430
8566.040735	82.431
8566.406945	82.433
8566.773156	82.435
8567.139367	82.436
8567.505578	82.438
8567.871789	82.440
8568.238000	82.442
8568.604211	82.443
8568.970422	82.445
8569.336633	82.447
8569.702844	82.449
8570.069055	82.451
8570.435266	82.453
8570.801477	82.454
8571.167688	82.456
8571.533899	82.458
8571.900110	82.460
8572.266321	82.462
8572.632532	82.464
8572.998743	82.466
8573.364954	82.468
8573.731165	82.470
8574.097376	82.472
8574.463587	82.474
8574.829798	82.476
8575.196009	82.478
8575.562220	82.480
8575.928431	82.482
8576.294642	82.484
8576.660853	82.486
8577.027064	82.488
8577.393275	82.490
8577.759485	82.492
8578.125696	82.495
8578.491907	82.497
8578.858118	82.499
8579.224329	82.501
8579.590540	82.503
8579.956751	82.505
8580.322962	82.508
8580.689173	82.510
8581.055384	82.512
8581.421595	82.514
8581.787806	82.517
8582.154017	82.519
8582.520228	82.521
8582.886439	82.523
8583.252650	82.526
8583.618861	82.528
8583.985072	82.530
8584.351283	82.533
8584.717494	82.535
8585.083705	82.537
8585.449916	82.540
8585.816127	82.542
8586.182338	82.544
8586.548549	82.547
8586.914760	82.549
8587.280971	82.552
8587.647182	82.554
8588.013393	82.556
8588.379604	82.559
8588.745815	82.561
8589.112025	82.564
8589.478236	82.566
8589.844447	82.569
8590.210658	82.571
8590.576869	82.574
8590.943080	82.576
8591.309291	82.579
8591.675502	82.581
8592.041713	82.584
8592.407924	82.586
8592.774135	82.589
8593.140346	82.591
8593.506557	82.594
8593.872768	82.597
8594.238979	82.599
8594.605190	82.602
8594.971401	82.604
8595.337612	82.607
8595.703823	82.610
8596.070034	82.612
8596.436245	82.615
8596.802456	82.617
8597.168667	82.620
8597.534878	82.623
8597.901089	82.625
8598.267300	82.628
8598.633511	82.631
8598.999722	82.633
8599.365933	82.636
8599.732144	82.639
8600.098354	82.642
8600.464565	82.644
8600.830776	82.647
8601.196987	82.650
8601.563198	82.653
8601.929409	82.655
8602.295620	82.658
8602.661831	82.661
8603.028042	82.664
8603.394253	82.666
8603.760464	82.669
8604.126675	82.672
8604.492886	82.675
8604.859097	82.678
8605.225308	82.680
8605.591519	82.683
8605.957730	82.686
8606.323941	82.689
8606.690152	82.692
8607.056363	82.694
8607.422574	82.697
8607.788785	82.700
8608.154996	82.703
8608.521207	82.706
8608.887418	82.709
8609.253629	82.712
8609.619840	82.714
8609.986051	82.717
8610.352262	82.720
8610.718473	82.723
8611.084684	82.726
8611.450894	82.729
8611.817105	82.732
8612.183316	82.735
8612.549527	82.738
8612.915738	82.741
8613.281949	82.744
8613.648160	82.746
8614.014371	82.749
8614.380582	82.752
8614.746793	82.755
8615.113004	82.758
8615.479215	82.761
8615.845426	82.764
8616.211637	82.767
8616.577848	82.770
8616.944059	82.773
8617.310270	82.776
8617.676481	82.779
8618.042692	82.782
8618.408903	82.785
8618.775114	82.788
8619.141325	82.791
8619.507536	82.794
8619.873747	82.797
8620.239958	82.800
8620.606169	82.803
8620.972380	82.806
8621.338591	82.809
8621.704802	82.812
8622.071013	82.815
8622.437223	82.818
8622.803434	82.821
8623.169645	82.824
8623.535856	82.827
8623.902067	82.830
8624.268278	82.833
8624.634489	82.836
8625.000700	82.839
8625.366911	82.842
8625.733122	82.845
8626.099333	82.848
8626.465544	82.851
8626.831755	82.855
8627.197966	82.858
8627.564177	82.861
8627.930388	82.864
8628.296599	82.867
8628.662810	82.870
8629.029021	82.873
8629.395232	82.876
8629.761443	82.879
8630.127654	82.882
8630.493865	82.885
8630.860076	82.888
8631.226287	82.891
8631.592498	82.894
8631.958709	82.897
8632.324920	82.900
8632.691131	82.904
8633.057342	82.907
8633.423553	82.910
8633.789763	82.913
8634.155974	82.916
8634.522185	82.919
8634.888396	82.922
8635.254607	82.925
8635.620818	82.928
8635.987029	82.931
8636.353240	82.934
8636.719451	82.937
8637.085662	82.941
8637.451873	82.944
8637.818084	82.947
8638.184295	82.950
8638.550506	82.953
8638.916717	82.956
8639.282928	82.959
8639.649139	82.962
8640.015350	82.965
8640.381561	82.968
8640.747772	82.971
8641.113983	82.974
8641.480194	82.978
8641.846405	82.981
8642.212616	82.984
8642.578827	82.987
8642.945038	82.990
8643.311249	82.993
8643.677460	82.996
8644.043671	82.999
8644.409882	83.002
8644.776092	83.005
8645.142303	83.008
8645.508514	83.011
8645.874725	83.014
8646.240936	83.018
8646.607147	83.021
8646.973358	83.024
8647.339569	83.027
8647.705780	83.030
8648.071991	83.033
8648.438202	83.036
8648.804413	83.039
8649.170624	83.042
8649.536835	83.045
8649.903046	83.048
8650.269257	83.051
8650.635468	83.054
8651.001679	83.057
8651.367890	83.060
8651.734101	83.063
8652.100312	83.067
8652.466523	83.070
8652.832734	83.073
8653.198945	83.076
8653.565156	83.079
8653.931367	83.082
8654.297578	83.085
8654.663789	83.088
8655.030000	83.091
8655.396211	83.094
8655.762422	83.097
8656.128632	83.100
8656.494843	83.103
8656.861054	83.106
8657.227265	83.109
8657.593476	83.112
8657.959687	83.115
8658.325898	83.118
8658.692109	83.121
8659.058320	83.124
8659.424531	83.127
8659.790742	83.130
8660.156953	83.133
8660.523164	83.136
8660.889375	83.139
8661.255586	83.142
8661.621797	83.145
8661.988008	83.148
8662.354219	83.151
8662.720430	83.154
8663.086641	83.157
8663.452852	83.160
8663.819063	83.163
8664.185274	83.166
8664.551485	83.169
8664.917696	83.172
8665.283907	83.175
8665.650118	83.178
8666.016329	83.181
8666.382540	83.183
8666.748751	83.186
8667.114962	83.189
8667.481172	83.192
8667.847383	83.195
8668.213594	83.198
8668.579805	83.201
8668.946016	83.204
8669.312227	83.207
8669.678438	83.210
8670.044649	83.213
8670.410860	83.216
8670.777071	83.218
8671.143282	83.221
8671.509493	83.224
8671.875704	83.227
8672.241915	83.230
8672.608126	83.233
8672.974337	83.236
8673.340548	83.239
8673.706759	83.241
8674.072970	83.244
8674.439181	83.247
8674.805392	83.250
8675.171603	83.253
8675.537814	83.256
8675.904025	83.259
8676.270236	83.261
8676.636447	83.264
8677.002658	83.267
8677.368869	83.270
8677.735080	83.273
8678.101291	83.275
8678.467501	83.278
8678.833712	83.281
8679.199923	83.284
8679.566134	83.287
8679.932345	83.289
8680.298556	83.292
8680.664767	83.295
8681.030978	83.298
8681.397189	83.300
8681.763400	83.303
8682.129611	83.306
8682.495822	83.309
8682.862033	83.311
8683.228244	83.314
8683.594455	83.317
8683.960666	83.320
8684.326877	83.322
8684.693088	83.325
8685.059299	83.328
8685.425510	83.331
8685.791721	83.333
8686.157932	83.336
8686.524143	83.339
8686.890354	83.341
8687.256565	83.344
8687.622776	83.347
8687.988987	83.349
8688.355198	83.352
8688.721409	83.355
8689.087620	83.357
8689.453831	83.360
8689.820041	83.363
8690.186252	83.365
8690.552463	83.368
8690.918674	83.370
8691.284885	83.373
8691.651096	83.376
8692.017307	83.378
8692.383518	83.381
8692.749729	83.384
8693.115940	83.386
8693.482151	83.389
8693.848362	83.391
8694.214573	83.394
8694.580784	83.396
8694.946995	83.399
8695.313206	83.402
8695.679417	83.404
8696.045628	83.407
8696.411839	83.409
8696.778050	83.412
8697.144261	83.414
8697.510472	83.417
8697.876683	83.419
8698.242894	83.422
8698.609105	83.424
8698.975316	83.427
8699.341527	83.429
8699.707738	83.432
8700.073949	83.434
8700.440160	83.437
8700.806370	83.439
8701.172581	83.442
8701.538792	83.444
8701.905003	83.446
8702.271214	83.449
8702.637425	83.451
8703.003636	83.454
8703.369847	83.456
8703.736058	83.459
8704.102269	83.461
8704.468480	83.463
8704.834691	83.466
8705.200902	83.468
8705.567113	83.471
8705.933324	83.473
8706.299535	83.475
8706.665746	83.478
8707.031957	83.480
8707.398168	83.482
8707.764379	83.485
8708.130590	83.487
8708.496801	83.489
8708.863012	83.492
8709.229223	83.494
8709.595434	83.496
8709.961645	83.499
8710.327856	83.501
8710.694067	83.503
8711.060278	83.506
8711.426489	83.508
8711.792700	83.510
8712.158910	83.512
8712.525121	83.515
8712.891332	83.517
8713.257543	83.519
8713.623754	83.521
8713.989965	83.524
8714.356176	83.526
8714.722387	83.528
8715.088598	83.530
8715.454809	83.532
8715.821020	83.535
8716.187231	83.537
8716.553442	83.539
8716.919653	83.541
8717.285864	83.543
8717.652075	83.546
8718.018286	83.548
8718.384497	83.550
8718.750708	83.552
8719.116919	83.554
8719.483130	83.556
8719.849341	83.558
8720.215552	83.560
8720.581763	83.563
8720.947974	83.565
8721.314185	83.567
8721.680396	83.569
8722.046607	83.571
8722.412818	83.573
8722.779029	83.575
8723.145240	83.577
8723.511450	83.579
8723.877661	83.581
8724.243872	83.583
8724.610083	83.585
8724.976294	83.587
8725.342505	83.589
8725.708716	83.591
8726.074927	83.593
8726.441138	83.595
8726.807349	83.597
8727.173560	83.599
8727.539771	83.601
8727.905982	83.603
8728.272193	83.605
8728.638404	83.607
8729.004615	83.609
8729.370826	83.611
8729.737037	83.613
8730.103248	83.615
8730.469459	83.617
8730.835670	83.619
8731.201881	83.621
8731.568092	83.623
8731.934303	83.625
8732.300514	83.627
8732.666725	83.628
8733.032936	83.630
8733.399147	83.632
8733.765358	83.634
8734.131569	83.636
8734.497779	83.638
8734.863990	83.640
8735.230201	83.641
8735.596412	83.643
8735.962623	83.645
8736.328834	83.647
8736.695045	83.649
8737.061256	83.650
8737.427467	83.652
8737.793678	83.654
8738.159889	83.656
8738.526100	83.658
8738.892311	83.659
8739.258522	83.661
8739.624733	83.663
8739.990944	83.665
8740.357155	83.666
8740.723366	83.668
8741.089577	83.670
8741.455788	83.672
8741.821999	83.673
8742.188210	83.675
8742.554421	83.677
8742.920632	83.678
8743.286843	83.680
8743.653054	83.682
8744.019265	83.683
8744.385476	83.685
8744.751687	83.687
8745.117898	83.688
8745.484109	83.690
8745.850319	83.692
8746.216530	83.693
8746.582741	83.695
8746.948952	83.697
8747.315163	83.698
8747.681374	83.700
8748.047585	83.701
8748.413796	83.703
8748.780007	83.705
8749.146218	83.706
8749.512429	83.708
8749.878640	83.709
8750.244851	83.711
8750.611062	83.712
8750.977273	83.714
8751.343484	83.715
8751.709695	83.717
8752.075906	83.719
8752.442117	83.720
8752.808328	83.722
8753.174539	83.723
8753.540750	83.725
8753.906961	83.726
8754.273172	83.728
8754.639383	83.729
8755.005594	83.731
8755.371805	83.732
8755.738016	83.733
8756.104227	83.735
8756.470438	83.736
8756.836648	83.738
8757.202859	83.739
8757.569070	83.741
8757.935281	83.742
8758.301492	83.743
8758.667703	83.745
8759.033914	83.746
8759.400125	83.748
8759.766336	83.749
8760.132547	83.750
8760.498758	83.752
8760.864969	83.753
8761.231180	83.755
8761.597391	83.756
8761.963602	83.757
8762.329813	83.759
8762.696024	83.760
8763.062235	83.761
8763.428446	83.763
8763.794657	83.764
8764.160868	83.765
8764.527079	83.767
8764.893290	83.768
8765.259501	83.769
8765.625712	83.770
8765.991923	83.772
8766.358134	83.773
8766.724345	83.774
8767.090556	83.775
8767.456767	83.777
8767.822978	83.778
8768.189188	83.779
8768.555399	83.780
8768.921610	83.782
8769.287821	83.783
8769.654032	83.784
8770.020243	83.785
8770.386454	83.787
8770.752665	83.788
8771.118876	83.789
8771.485087	83.790
8771.851298	83.791
8772.217509	83.792
8772.583720	83.794
8772.949931	83.795
8773.316142	83.796
8773.682353	83.797
8774.048564	83.798
8774.414775	83.799
8774.780986	83.801
8775.147197	83.802
8775.513408	83.803
8775.879619	83.804
8776.245830	83.805
8776.612041	83.806
8776.978252	83.807
8777.344463	83.808
8777.710674	83.809
8778.076885	83.811
8778.443096	83.812
8778.809307	83.813
8779.175517	83.814
8779.541728	83.815
8779.907939	83.816
8780.274150	83.817
8780.640361	83.818
8781.006572	83.819
8781.372783	83.820
